listing_id,high,medium,low
6880366,0.189133533229,0.266201411197,0.544665055574
6835063,0.0139395179468,0.0705981065623,0.915462375491
6820479,0.502480568858,0.320194321105,0.177325110037
6882057,0.0154473052043,0.130773658736,0.853779036059
6834440,0.0484202453059,0.334527821392,0.617051933302
6880846,0.0,0.00341485507246,0.996585144928
6847248,0.00321472703498,0.0384217046628,0.958363568302
6868368,0.00265461832747,0.0366664150297,0.960678966643
6943505,0.00796698091749,0.0139798668083,0.978053152274
7174304,0.0,0.00529494496228,0.994705055038
6880747,0.00841702459823,0.157385458831,0.834197516571
6933565,0.0305156184279,0.42293488316,0.546549498412
6888511,0.00112712490761,0.0123390711003,0.986533803992
6942704,0.0774472466472,0.327710051096,0.594842702256
6840304,0.0495331886951,0.15873542178,0.791731389525
6856860,0.0,0.0217468723665,0.978253127634
6884921,0.00414772727273,0.0124024920613,0.983449780666
6937417,0.0459718750027,0.194358069962,0.759670055035
6831129,0.00401817132718,0.0384404523058,0.957541376367
6936660,0.0535946230287,0.441941695259,0.504463681713
6940667,0.00135060848762,0.0730811592369,0.925568232275
7201307,0.00236933894804,0.0322830971462,0.965347563906
6825434,0.00346872342267,0.0650929962279,0.931438280349
6848114,0.0962634922525,0.0908350292125,0.812901478535
6947758,0.383982599588,0.0976442740497,0.518373126362
6897002,0.00692961700256,0.0205520877524,0.972518295245
6926661,0.00475506576757,0.0188108045136,0.976434129719
6867411,0.0330555759654,0.289949232294,0.676995191741
6910154,0.00246705334652,0.0491467588731,0.94838618778
7157900,0.00416002619335,0.108167793226,0.887672180581
6922324,0.0175599873844,0.214089141347,0.768350871269
6863068,0.0230184188762,0.131399112652,0.845582468472
6912109,0.0084839874908,0.0331372525347,0.958378759974
6918609,0.00325742922116,0.0653542607461,0.931388310033
6889300,0.0205861099412,0.315468281108,0.663945608951
6837794,0.193783820738,0.4495377602,0.356678419062
6943098,0.0431493305456,0.463018359612,0.493832309842
6927601,0.0616290874937,0.375931420765,0.562439491741
6897826,0.000138888888889,0.00569360754842,0.994167503563
6882892,0.0368173180078,0.0100709741267,0.953111707866
6873384,0.0599880101273,0.490399765088,0.449612224784
6934693,0.00890698618927,0.12897800114,0.862115012671
7224450,0.0487984122965,0.229835500349,0.721366087355
6898157,0.0292443447599,0.167334113935,0.803421541305
6837355,0.00109069658719,0.00512491960321,0.99378438381
6830595,0.180845597647,0.638470444484,0.180683957869
6943561,0.0416842039281,0.40174313188,0.556572664192
6844380,0.214555201343,0.418972964912,0.366471833745
6814286,0.00814938165263,0.214640245096,0.777210373252
6898520,0.0242345279646,0.294043733808,0.681721738228
6940979,0.158824126446,0.22959129813,0.611584575424
6851090,0.0674398496372,0.145906375126,0.786653775237
7107169,0.0369705884499,0.427699978684,0.535329432866
6830287,0.27433190335,0.17623047532,0.54943762133
6933575,0.0278364341913,0.155321443123,0.816842122686
6938972,0.014481410605,0.142198199522,0.843320389873
6888315,0.000550595238095,0.0170044032034,0.982445001559
6855106,0.00584334948095,0.244737813995,0.749418836524
6838237,0.198082954175,0.661762551979,0.140154493847
6901024,0.0431049428502,0.271941921516,0.684953135633
6846627,0.00545547941633,0.221043488822,0.773501031762
7219857,0.0,0.00492580641497,0.995074193585
6852685,0.0209991988715,0.420247808388,0.55875299274
6831610,0.0608418218831,0.4076111578,0.531547020317
6943538,0.0351741523532,0.0276148136511,0.937211033996
6911637,0.0138223420266,0.0666751710497,0.919502486924
6854543,0.00621765925077,0.0158748696274,0.977907471122
6940451,0.0475144522377,0.386200206859,0.566285340903
6819530,0.025499967777,0.284195978961,0.690304053262
7093396,0.00585370137825,0.0712112469334,0.922935051688
6840326,0.0149945140086,0.126249904516,0.858755581476
6834204,0.00237438149612,0.0845857542178,0.913039864286
6902518,0.181384334221,0.354832416297,0.463783249482
6930253,0.00629783037056,0.0429687877893,0.95073338184
6828293,0.00628824625294,0.0190787424225,0.974633011325
7203744,0.491679723259,0.318562830862,0.189757445879
6816478,0.036808382307,0.282925289801,0.680266327892
6868890,0.031330642723,0.0775515441746,0.891117813102
6879338,0.00630702907694,0.121611262783,0.87208170814
6898532,0.0891083530807,0.233400988653,0.677490658267
6899965,0.134267063534,0.163824602068,0.701908334398
7133875,0.0,0.0209743289405,0.97902567106
6822218,0.000833333333333,0.0735612790404,0.925605387626
6814018,0.260853994033,0.165487300546,0.573658705421
6896376,0.0315392830061,0.295010152456,0.673450564538
6918670,0.0176958724109,0.338143563816,0.644160563773
6867839,0.00897647120613,0.0249519392635,0.96607158953
6823554,0.00406078296703,0.0176050988758,0.978334118157
6934798,0.000142857142857,0.00847724967727,0.99137989318
6820823,0.0980177580333,0.348657833918,0.553324408049
6880212,0.00260190155417,0.142954089542,0.854444008904
6934814,0.000952380952381,0.00160705361605,0.997440565432
7254134,0.00531002426883,0.126152091904,0.868537883827
6938303,0.0195864765272,0.259933608594,0.720479914878
6813807,0.0615515160857,0.475171540276,0.463276943638
6878604,0.0158971572669,0.0170794222876,0.967023420446
6876763,0.00203033794163,0.00747388364713,0.990495778411
6844352,0.00988966822166,0.0156202380775,0.974490093701
6915939,0.168684578782,0.422978839157,0.40833658206
7109370,0.0428225895991,0.264170193759,0.693007216642
6855445,0.0454442863188,0.28075756496,0.673798148721
6818668,0.025123699022,0.485170004877,0.489706296101
6836527,0.00156571859513,0.0276081431062,0.970826138299
6831717,0.000625,0.0523863375141,0.946988662486
6937162,0.00926335640295,0.223873658284,0.766862985313
6922876,0.099572086345,0.499597939872,0.400829973783
7109482,0.038994425,0.30006140627,0.66094416873
6940972,0.0246839325748,0.255279569685,0.72003649774
6883790,0.045143455679,0.221493825121,0.7333627192
6921643,0.0145038606685,0.233194485322,0.75230165401
6935700,0.0112248559984,0.104872443392,0.883902700609
6827025,0.00640739439348,0.28596998931,0.707622616297
6943096,0.0356113406552,0.0669006574305,0.897488001914
7161468,0.0,0.00583726115475,0.994162738845
6879610,0.0670905593407,0.253877953596,0.679031487064
6935762,0.019419410466,0.266874004118,0.713706585416
6925042,0.000866228070175,0.120337010554,0.878796761376
7121050,0.00246896648092,0.0728115047943,0.924719528725
6821601,0.00343488029868,0.0379781002641,0.958587019437
6926810,0.000914351851852,0.00390868506494,0.995176963083
6946532,0.00122170592565,0.0999274627819,0.898850831292
6875171,0.136705332675,0.240358596642,0.622936070683
7096285,0.0640465223914,0.0977178294338,0.838235648175
6812321,0.0390482990605,0.25507685555,0.70587484539
6822697,0.0704380837671,0.157616828631,0.771945087602
6941294,0.00260805273881,0.0908677565374,0.906524190724
6873564,0.00142228934014,0.0113578095948,0.987219901065
6926791,0.00470025341832,0.224052336792,0.77124740979
7142444,0.505712521617,0.306194372774,0.188093105609
6878128,0.132876002373,0.616383952804,0.250740044823
6927428,0.0326969116889,0.224155453722,0.743147634589
6812674,0.00694162147732,0.159235343209,0.833823035314
6881774,0.115209737643,0.292550020711,0.592240241646
7167797,0.00606604428136,0.0913656251487,0.90256833057
6865238,0.052952784412,0.377758276501,0.569288939087
6841710,0.098662433701,0.417234726952,0.484102839347
6856334,0.00798723685851,0.0159537438399,0.976059019302
6906462,0.0075410608149,0.120452931596,0.872006007589
6837438,0.107817708082,0.200372894191,0.691809397727
6908277,0.0213112888354,0.247569885393,0.731118825772
6841291,0.0112251195225,0.145846485273,0.842928395204
6915178,0.12573982027,0.538898616131,0.335361563599
6893031,0.0436203787242,0.421982855994,0.534396765282
6894985,0.181475043515,0.627361903912,0.191163052573
6931134,0.0172715077688,0.124096469026,0.858632023205
6872264,0.110198668541,0.442271445455,0.447529886004
6816953,0.108817717667,0.26283486896,0.628347413373
7163518,0.0772022773125,0.41294149131,0.509856231378
6893253,0.137463664424,0.294930433603,0.567605901973
6943822,0.0128598926174,0.176326575793,0.810813531589
6946313,0.120173674059,0.325312342272,0.554513983669
6839443,0.0359129368872,0.117501750683,0.84658531243
6911338,0.00232431277185,0.23322679758,0.764448889648
7223877,0.757454148565,0.226278978027,0.0162668734082
6917884,0.0378667259569,0.386156363776,0.575976910267
6823126,0.000822580645161,0.00966419773564,0.989513221619
6939488,0.0152315274848,0.0281604881391,0.956607984376
7196924,0.0,0.00528875565085,0.994711244349
6905685,0.00194601430289,0.0338284351532,0.964225550544
6894092,0.0047959038209,0.0238839486713,0.971320147508
6812181,0.00168219461698,0.0227247060054,0.975593099378
6854610,0.0025774969407,0.130513456124,0.866909046935
6873754,0.0897560752025,0.272615116253,0.637628808545
6859181,0.872619872524,0.0513367891815,0.0760433382947
6825402,0.00393062752689,0.0601785077918,0.935890864681
6819526,0.0146219296239,0.0290388034847,0.956339266891
6896065,0.0030594510146,0.0718543695444,0.925086179441
6931793,0.0592439220623,0.163766368918,0.776989709019
6907360,0.000697278911565,0.0911987459067,0.908103975182
6813182,0.0901289808324,0.264807636862,0.645063382306
6823959,0.0,0.0309405974789,0.969059402521
6942189,0.137430182843,0.535122387297,0.32744742986
6844384,0.000866228070175,0.207231346258,0.791902425672
6836888,0.220902391558,0.472535073943,0.306562534499
6917844,0.0116351449804,0.108473008411,0.879891846609
6937842,0.0402907470873,0.454844351349,0.504864901564
6926917,0.0257853000159,0.31736539577,0.656849304214
7160740,0.0057355652285,0.206667889445,0.787596545326
6936310,0.0416760344172,0.322995284571,0.635328681012
6849109,0.0395913088405,0.491161874343,0.469246816816
6831018,0.00132258064516,0.0167440824204,0.981933336934
6909842,0.00418961359968,0.0527701904804,0.94304019592
6861360,0.000636971723928,0.0247475540904,0.974615474186
6883414,0.0853370919432,0.300353084482,0.614309823575
6876026,0.0112479913398,0.130926030085,0.857825978575
7095390,0.00104166666667,0.0194866683415,0.979471664992
6932265,0.31886083773,0.461814243754,0.219324918516
6870949,0.00818816304482,0.194707339336,0.797104497619
6831335,0.288526963598,0.248952756167,0.462520280235
6895698,0.0126092719576,0.249116151504,0.738274576538
6889889,0.143997469458,0.540864942841,0.315137587701
6876679,0.0241125775523,0.210292009612,0.765595412836
6947097,0.048421833854,0.451937814201,0.499640351945
6874970,0.00936110824536,0.0339983497523,0.956640542002
6831069,0.437113019339,0.438292265863,0.124594714798
6833628,0.0551803006165,0.318434990097,0.626384709287
6819282,0.0634069629848,0.344747831186,0.591845205829
6825025,0.00555243855242,0.0368383195731,0.957609241874
6856513,0.000597720364742,0.0834691735096,0.915933106126
6928711,0.00124674842066,0.0573190161425,0.941434235437
6832548,0.081424551048,0.171198435265,0.747377013687
6881870,0.0161016956809,0.174650629549,0.80924767477
6866978,0.0320506793056,0.422486927042,0.545462393653
7163400,0.0766016099043,0.410772414558,0.512625975538
6917187,0.0235616204193,0.293807300946,0.682631078634
6927475,0.0304912203585,0.244057674866,0.725451104776
6903243,0.0515070931782,0.391592759267,0.556900147555
6876188,0.0177964832494,0.123737765748,0.858465751003
6922219,0.0034669583597,0.0500234183053,0.946509623335
7104085,0.000222222222222,0.0212157578398,0.978562019938
6920897,0.0981326138005,0.567916837239,0.333950548961
6812177,0.00212950847707,0.0231409459907,0.974729545532
6941047,0.00913106795425,0.117514063792,0.873354868254
6827609,0.00990701209301,0.0359513362366,0.95414165167
6934328,0.0,0.00903602628977,0.99096397371
6937556,0.0368979968751,0.117376644027,0.845725359098
6879765,0.0204522649146,0.24960723627,0.729940498815
6942927,0.00398584193574,0.016448876988,0.979565281076
6945170,0.120826452443,0.304542933542,0.574630614014
6901915,0.0109091865208,0.0903687892421,0.898722024237
6824475,0.000740740740741,0.026423898722,0.972835360537
6832968,0.123424611149,0.264899854818,0.611675534032
7166718,0.0278717273164,0.223687641941,0.748440630742
6905079,0.00282596047466,0.133721126225,0.8634529133
6940297,0.211688833575,0.685137089012,0.103174077412
6911080,0.00111182072519,0.0882566971283,0.910631482147
6917208,0.0150025271585,0.185912544691,0.79908492815
6858925,0.139150259215,0.346275256351,0.514574484434
7169883,0.0372213537169,0.38262372654,0.580154919743
6944112,0.200180498375,0.465493249539,0.334326252087
6885816,0.0243603877732,0.292752742347,0.68288686988
6837733,0.00779934302448,0.0758032999494,0.916397357026
6828658,0.0755487881267,0.405268298189,0.519182913684
6839429,0.100763130561,0.253906956865,0.645329912574
7164794,0.0,0.00647753344239,0.993522466558
6837661,0.0220360521376,0.209926611247,0.768037336615
6883255,0.000303571428571,0.0243965875053,0.975299841066
6833054,0.00656399177459,0.0103844451429,0.983051563083
7675463,0.0171943458097,0.240204084931,0.742601569259
6871526,0.191371626711,0.505964281195,0.302664092094
6876295,0.0740138883052,0.467044586221,0.458941525474
7204045,0.00442572923477,0.0622471163556,0.93332715441
6840357,0.00948791852468,0.318652093383,0.671859988092
6917531,0.0,0.00521510983679,0.994784890163
6886057,0.174803909657,0.314863613959,0.510332476384
6833734,0.0206136335496,0.132465870638,0.846920495812
6908098,0.0330961507963,0.40525779561,0.561646053594
6860562,0.00254039873715,0.157126253404,0.840333347859
6859167,0.24595582918,0.539114319492,0.214929851328
6812141,0.0195760036782,0.149588935947,0.830835060374
6919431,0.00214714204867,0.028234040274,0.969618817677
6869389,0.0224335876268,0.225575399209,0.751991013164
6906034,0.0123240407433,0.176242074514,0.811433884742
7108495,0.00114728682171,0.0335681796935,0.965284533485
6864681,0.0,0.0294016614205,0.97059833858
6893982,0.0035385665952,0.0916566891056,0.904804744299
6862160,0.000793027210884,0.0456791846967,0.953527788092
6854804,0.0155239506264,0.107872511943,0.876603537431
7143164,0.0279351323821,0.226763090758,0.74530177686
6936651,0.0140086632223,0.0643810298381,0.92161030694
6837450,0.024190696671,0.177909150831,0.797900152498
6908259,0.647163950696,0.277716888359,0.0751191609456
6916539,0.0340236345703,0.208414133846,0.757562231583
6947176,0.0171675198613,0.247177869479,0.735654610659
6933958,0.0876490184789,0.488662602771,0.42368837875
6816549,0.108138562639,0.38334064496,0.508520792401
6876117,0.000104166666667,0.0423690133702,0.957526819963
6848605,0.026942366759,0.162734872476,0.810322760765
6840659,0.00850001712256,0.116484586538,0.875015396339
6823496,0.272941801769,0.417747323534,0.309310874698
6912609,0.0,0.00473144565224,0.995268554348
7097937,0.000655913978495,0.0140301392101,0.985313946811
6924524,0.00131970061481,0.0296370931278,0.969043206257
6938236,0.0884014999206,0.353959927382,0.557638572697
6865751,0.00143839031339,0.0402652435155,0.958296366171
6936323,0.000657894736842,0.0285838955364,0.970758209727
6868422,0.0548057951403,0.175745910329,0.769448294531
7210133,0.00223894251971,0.117075740797,0.880685316683
7215631,0.00650982152986,0.104902287007,0.888587891463
6940189,0.0915529874373,0.37442552655,0.534021486012
6888941,0.00189484499241,0.0215337974971,0.97657135751
6831598,0.0198875100731,0.340796071558,0.639316418368
6939963,0.00308075010728,0.0700098649857,0.926909384907
6897175,0.076792977511,0.464524775403,0.458682247086
6816167,0.0682567243078,0.222568188327,0.709175087366
6812965,0.00393361161716,0.029749986102,0.966316402281
7149372,0.197047517105,0.247160182294,0.555792300602
6875959,0.00342012688005,0.124108897831,0.872470975289
6925644,0.0111816575457,0.232087148254,0.7567311942
6874269,0.022534505468,0.203038899149,0.774426595383
6814721,0.0221294737986,0.0166615419827,0.961208984219
6922432,0.0018275479067,0.130303329198,0.867869122896
6858861,0.0156617218795,0.0592934448379,0.925044833283
6835339,0.0,0.0149630832399,0.98503691676
6896997,0.0429699738437,0.405635422487,0.551394603669
6921134,0.00355288039278,0.0640515310472,0.93239558856
6883685,0.0996596770165,0.374186575288,0.526153747696
6911406,0.0,0.00848428851055,0.991515711489
6825733,0.468909524641,0.330806883094,0.200283592265
6884462,0.16729885231,0.446454310348,0.386246837342
6858682,0.017984979077,0.282067742955,0.699947277968
6894013,0.125893102737,0.301201649467,0.572905247796
6856391,0.0581969840422,0.607914604195,0.333888411763
6828064,0.00248704497473,0.0521023727229,0.945410582302
6817336,0.0,0.0160914559616,0.983908544038
6819178,0.15471122625,0.295170422657,0.550118351093
7147339,0.0144057995169,0.19780715278,0.787787047704
6887757,0.0979455199557,0.520785322156,0.381269157889
6946859,0.00380825134113,0.182323349514,0.813868399145
6855963,0.00467374457374,0.0157710403735,0.979555215053
6839828,0.0114145262625,0.187560380752,0.801025092986
6870806,0.0566066651115,0.319657087395,0.623736247494
6880221,0.00266400987963,0.1591819213,0.838154068821
6921809,0.0447662270792,0.357654363198,0.597579409723
6897069,0.00413874594849,0.2872891923,0.708572061751
6897157,0.399658275657,0.294439258863,0.30590246548
6898912,0.0306916884401,0.132079037082,0.837229274477
6856271,0.0161409284458,0.135566096753,0.848292974801
6888381,0.000587014960262,0.0005572530555,0.998855731984
7099191,0.000441176470588,0.000976923076923,0.998581900452
6917882,0.350135964564,0.395759341807,0.254104693629
6931260,0.000655913978495,0.0228297826437,0.976514303378
6849996,0.0802092584027,0.259139060854,0.660651680743
6887973,0.113949236273,0.293381213544,0.592669550183
6850205,0.100451072012,0.224416279253,0.675132648735
6845657,0.0364555420919,0.366250100989,0.597294356919
6930302,0.0300821942189,0.126196893284,0.843720912497
6852391,0.0213389457894,0.223946380306,0.754714673904
6920411,0.0581712254531,0.153189620298,0.788639154248
6907999,0.00119956140351,0.0326167455342,0.966183693062
6864094,0.00928732045125,0.248357662759,0.742355016789
6813852,0.0656487333294,0.205787744054,0.728563522617
7232295,0.0782960713605,0.325718447128,0.595985481512
6896558,0.0202855085849,0.214272221442,0.765442269973
6858919,0.0222413251152,0.281822106579,0.695936568306
6847828,0.00606403743735,0.200176139763,0.7937598228
6925116,0.0241364460018,0.246358661436,0.729504892563
6854687,0.0250399334396,0.193635402462,0.781324664099
6946415,0.0485535095826,0.373449576809,0.577996913609
6827859,0.0,0.0253342983294,0.974665701671
6884313,0.341987058712,0.414609477969,0.243403463319
6848651,0.0211780881088,0.104309198571,0.87451271332
7136298,0.00438955923862,0.0590799112219,0.936530529539
6874534,0.00242556216376,0.0437026535552,0.953871784281
6908942,0.337795257209,0.236916249312,0.425288493479
6894718,0.0,0.0186421458327,0.981357854167
6876449,0.0328296550787,0.207734423194,0.759435921727
6825630,0.0646633889773,0.367570994368,0.567765616654
7155655,0.00641167177295,0.048403504666,0.945184823561
7201310,0.00763033306098,0.179140543935,0.813229123004
6864334,0.00742597620922,0.211655819649,0.780918204142
6876658,0.0086665942795,0.0929803798636,0.898353025857
6842370,0.385518246957,0.411295928791,0.203185824252
6835467,0.157593694054,0.312292435155,0.53011387079
7227368,0.0138236921712,0.13430757387,0.851868733959
6859482,0.132682000915,0.299891460515,0.56742653857
6878641,0.0114511005171,0.0731258367321,0.915423062751
6869916,0.000757575757576,0.0200182500565,0.979224174186
6841060,0.0240154396469,0.334316777903,0.64166778245
6887832,0.0105822367055,0.0761602263496,0.913257536945
6905898,0.000891308131087,0.0642294461412,0.934879245728
7104742,0.075726861189,0.367380222883,0.556892915928
6948090,0.00236652853097,0.316472130412,0.681161341057
6839851,0.0617073860462,0.417250963134,0.521041650819
6934051,0.00131380871534,0.0167790743084,0.981907116976
6888727,0.0757775277662,0.240114307578,0.684108164656
7167478,0.00243747052038,0.0631591675699,0.93440336191
6892109,0.123565671868,0.315645839298,0.560788488834
6908544,0.268078746921,0.65884913938,0.0730721136998
6921725,0.0841165003272,0.456924673423,0.458958826249
6932343,0.0728808527034,0.222392446515,0.704726700782
6914309,0.0358890658233,0.0990821418253,0.865028792351
6919805,0.0690297056315,0.0754284980883,0.85554179628
6947828,0.0241135259262,0.105504138141,0.870382335932
6920362,0.0128557091208,0.155775511182,0.831368779697
7110179,0.277696217282,0.542343200118,0.1799605826
6877834,0.0611335861258,0.611116955225,0.327749458649
6876966,0.0398257403489,0.328406231365,0.631768028286
6823918,0.0015829417,0.0593808106477,0.939036247652
6871243,0.0,0.0117036559593,0.988296344041
6928189,0.00850719948162,0.182998645245,0.808494155274
6852455,0.0547172054337,0.319585048407,0.62569774616
7208631,0.0342080935936,0.279949486215,0.685842420192
6831811,0.166283584917,0.501687870173,0.33202854491
6904276,0.0108610488745,0.059113735442,0.930025215684
6831589,0.117048509987,0.309812660466,0.573138829548
6901814,0.0291970397029,0.472029504401,0.498773455896
6854667,0.26095209272,0.352995960499,0.386051946781
7192650,0.0,0.0355421914017,0.964457808598
6836299,0.00159887972388,0.0221017484969,0.976299371779
6887919,0.00265425141416,0.0398781937649,0.957467554821
6927679,0.0232856766265,0.186778923173,0.7899354002
6855908,0.208208267609,0.333240657716,0.458551074675
6854766,0.00764190349259,0.120004349579,0.872353746929
6847472,0.0118124022813,0.0768799707876,0.911307626931
6862519,0.0110145860535,0.0160840982192,0.972901315727
6938819,0.168693583448,0.409106664106,0.422199752446
6945434,0.031523297884,0.299748522292,0.668728179824
6832722,0.804667399466,0.105787825165,0.0895447753693
6852707,0.00200006035487,0.0970063852711,0.900993554374
7177680,0.12593297989,0.504588013364,0.369479006746
6834945,0.0359424392999,0.0808359384421,0.883221622258
6890316,0.000968468468468,0.0038619963791,0.995169535152
6816620,0.00586195953073,0.149791749505,0.844346290964
6945175,0.00535079504255,0.179311792192,0.815337412766
6914016,0.00693691939343,0.194977641387,0.79808543922
6852619,0.00522146322405,0.103735790412,0.891042746364
6813211,0.121134602426,0.526435263319,0.352430134256
6820546,0.000597720364742,0.0655801677473,0.933822111888
6836128,0.00603234717869,0.141470537998,0.852497114823
6850557,0.115791784193,0.343705145321,0.540503070485
6864997,0.0326468648053,0.141609936447,0.825743198748
6883705,0.00904120476535,0.126285813828,0.864672981407
6898767,0.0177344854545,0.0303764279086,0.951889086637
6866020,0.0145405287459,0.362898402774,0.62256106848
7126382,0.229322582866,0.518889725443,0.251787691692
6847427,0.0974172094946,0.54939303765,0.353189752855
6841013,0.0680659988656,0.175298268335,0.756635732799
6909469,0.000587014960262,0.0005572530555,0.998855731984
6922473,0.00180540555935,0.0946169544994,0.903577639941
6925906,0.0115611080709,0.241408961215,0.747029930714
6946014,0.00524808392453,0.181854414282,0.812897501793
6820739,0.138509047093,0.348141328245,0.513349624662
6927559,0.166424652512,0.507125987622,0.326449359867
7174772,0.0167530210177,0.0656762569078,0.917570722075
6931036,0.031840121021,0.30674782938,0.661412049599
6918163,0.0226391573693,0.0622077086839,0.915153133947
6893604,0.217672182321,0.492500395402,0.289827422276
6868844,0.0335742755887,0.307336560375,0.659089164036
6814537,0.300677496738,0.537856318815,0.161466184447
6916118,0.0105478462252,0.047308311435,0.94214384234
6838509,0.0265502288089,0.161134137511,0.81231563368
6919725,0.0364091065916,0.459440358941,0.504150534467
6932476,0.000622605363985,0.00517286483725,0.994204529799
6860496,0.0348137567965,0.521389865576,0.443796377627
7156799,0.00355031148455,0.102795864043,0.893653824472
6837521,0.000657894736842,0.023025396207,0.976316709056
6913204,0.0212874016373,0.227648063103,0.75106453526
6947516,0.0516709855792,0.402284359977,0.546044654443
6838117,0.00484424162582,0.130076599355,0.865079159019
6933366,0.0326255952942,0.292151597708,0.675222806998
7134198,0.0211307081031,0.33580367212,0.643065619777
6898450,0.0672563096155,0.313524136157,0.619219554227
6819926,0.0506099832219,0.165424971992,0.783965044786
6947698,0.0296708246699,0.245639910888,0.724689264442
6838721,0.00726620501692,0.00534819686602,0.987385598117
6936661,0.074273348868,0.289706758534,0.636019892598
6912257,0.0165226514101,0.245244765256,0.738232583334
6905569,0.0,0.0282197420796,0.97178025792
6927167,0.110801889063,0.508116614882,0.381081496055
7150689,0.00106875,0.136281596787,0.862649653213
6820358,0.133245115604,0.31114243973,0.555612444667
6945045,0.104785396657,0.441005794214,0.454208809129
6866884,0.0218942494655,0.170506242201,0.807599508334
6820658,0.0871026506551,0.166029510214,0.746867839131
6826462,0.0537104811127,0.469191406041,0.477098112846
6932390,0.0257393170715,0.400362764446,0.573897918483
6905031,0.12012565948,0.391473802574,0.488400537946
6923011,0.0121015324782,0.134219095842,0.853679371679
6908504,0.130681230373,0.484383059153,0.384935710473
6881050,0.384868024722,0.224090856987,0.391041118291
6892968,0.0069528273801,0.074869776393,0.918177396227
7346996,0.0890248240865,0.423651945074,0.487323230839
6876206,0.0304259664539,0.23282768331,0.736746350236
6813475,0.0140858692606,0.133420493416,0.852493637324
7190057,0.0075839999044,0.124858319497,0.867557680599
6838465,0.251351127778,0.335420214579,0.413228657643
6899364,0.0185291780948,0.30978111304,0.671689708866
6891616,0.000435703054807,0.0396450916594,0.959919205286
6836715,0.0141583479542,0.124215300165,0.86162635188
6829616,0.00292439630516,0.131365151038,0.865710452657
6829144,0.0368833601147,0.399003233797,0.564113406088
6893064,0.0285661771326,0.232980283136,0.738453539731
6861300,0.0020962480502,0.104734324294,0.893169427656
6926847,0.0603654727216,0.45168072028,0.487953806999
6894021,0.00151944444444,0.0298752082742,0.968605347281
6897946,0.000351515151515,0.00680676328502,0.992841721563
6835716,0.0364711890964,0.0526968417495,0.910831969154
6832160,0.366060516137,0.276302125423,0.35763735844
6835291,0.0235591836863,0.229193744475,0.747247071839
6945184,0.00479693267236,0.0898581882365,0.905344879091
7140488,0.0275238610711,0.199853225716,0.772622913213
6937850,0.131861554292,0.370842059478,0.49729638623
6899603,0.109170769871,0.331751318152,0.559077911977
